0 0
0.01 0
0.02 0
0.03 0
0.04 0
0.05 0
0.06 0
0.07 0
0.08 0
0.09 0
0.1 0
0.11 0
0.12 0
0.13 0
0.14 1
0.15 1
0.16 0
0.17 6
0.18 12
0.19 10
0.2 14
0.21 21
0.22 37
0.23 55
0.24 90
0.25 112
0.26 168
0.27 193
0.28 262
0.29 380
0.3 464
0.31 565
0.32 725
0.33 868
0.34 1133
0.35 1257
0.36 1547
0.37 1755
0.38 1965
0.39 2273
0.4 2599
0.41 2992
0.42 3251
0.43 3360
0.44 3632
0.45 3905
0.46 3933
0.47 4047
0.48 4169
0.49 4285
0.5 4276
0.51 4278
0.52 4113
0.53 3981
0.54 3787
0.55 3539
0.56 3427
0.57 3115
0.58 2856
0.59 2578
0.6 2316
0.61 2039
0.62 1719
0.63 1524
0.64 1283
0.65 1129
0.66 896
0.67 687
0.68 567
0.69 461
0.7 372
0.71 258
0.72 191
0.73 151
0.74 122
0.75 66
0.76 68
0.77 33
0.78 30
0.79 24
0.8 9
0.81 9
0.82 5
0.83 3
0.84 0
0.85 0
0.86 0
0.87 1
0.88 0
0.89 0
0.9 0
0.91 0
0.92 0
0.93 0
0.94 0
0.95 0
0.96 0
0.97 0
0.98 0
0.99 0
